State Name,Market Name,Group,Variety,Grade,Min Price,Max Price,Modal Price,Price Date
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,640,490,01-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,640,460,03-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,560,425,04-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,560,430,05-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,560,430,06-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,560,430,07-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,560,430,08-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,560,433,10-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,560,420,11-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,600,428,12-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,600,425,13-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,600,430,14-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,600,428,15-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,560,415,17-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,500,400,18-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,500,395,19-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,520,405,20-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,385,21-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,385,22-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,385,24-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,395,25-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,395,27-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,385,28-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,385,29-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,500,380,31-Jan-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,500,375,01-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,365,02-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,480,360,03-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,500,373,04-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,540,380,05-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,540,380,07-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,540,380,08-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,375,09-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,375,10-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,375,11-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,375,12-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,520,375,14-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,560,395,15-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,680,460,16-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,120,560,395,17-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,560,395,18-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,560,395,19-Feb-11
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,280,560,400,21-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,640,450,22-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,640,450,23-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,640,450,24-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,700,485,25-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,700,485,26-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,513,28-Feb-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,513,01-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,513,02-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,530,03-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,530,04-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,530,05-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,520,07-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,520,08-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,520,09-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,700,520,10-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,513,11-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,700,513,12-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,700,510,14-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,680,475,15-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,660,470,16-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,660,470,17-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,640,465,18-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,680,475,19-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,680,475,21-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,760,522,22-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,800,530,23-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,600,443,24-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,760,518,25-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,260,760,502,26-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,720,460,28-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,680,452,29-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,680,448,30-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,680,448,31-Mar-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,680,448,01-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,700,464,02-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,760,504,04-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,760,508,05-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,760,508,06-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,760,508,07-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,760,508,08-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,760,508,09-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,720,503,11-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,720,515,12-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,720,497,13-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,720,495,14-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,720,497,15-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,600,470,16-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,600,457,18-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,600,447,19-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,600,448,20-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,600,460,21-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,600,460,22-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,560,460,23-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,560,460,25-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,600,468,26-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,600,452,27-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,600,440,28-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,600,440,29-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,600,440,30-Apr-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,650,510,02-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,700,520,03-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,546,04-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,546,05-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,542,06-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,542,07-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,542,09-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,542,10-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,542,11-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,660,532,12-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,650,537,13-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,650,535,14-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,660,524,16-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,640,524,17-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,660,524,18-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,680,538,19-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,680,546,20-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,660,554,21-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,800,561,23-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,800,549,24-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,800,543,25-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,800,546,26-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,800,539,27-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,539,28-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,800,536,30-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,513,31-May-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,513,01-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,700,513,02-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,700,511,03-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,700,531,04-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,350,700,527,06-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,800,530,07-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,800,529,08-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1250,647,09-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1250,655,10-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1250,658,11-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1250,661,13-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1400,732,14-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,438,1375,748,15-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,438,1300,775,16-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,438,1375,704,17-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,438,1250,702,18-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,438,1250,729,20-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,440,1313,749,21-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,440,1250,747,22-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,480,1200,753,23-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,440,1188,730,24-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1200,724,25-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1100,719,27-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1125,704,28-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1125,696,29-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1063,686,30-Jun-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1160,678,01-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1200,744,02-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1125,752,04-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1200,714,05-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1250,666,06-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1250,647,07-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1188,718,08-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1219,696,09-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,438,1219,708,11-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1188,794,12-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1125,735,13-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1094,721,14-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1094,748,15-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1094,722,16-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1200,771,18-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1250,803,19-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1250,766,20-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1250,725,21-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1250,725,22-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1300,745,23-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1320,772,25-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1360,824,26-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1360,804,27-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1300,780,28-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1260,768,29-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1260,758,30-Jul-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1300,770,01-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,1300,773,02-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,1300,770,03-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1440,794,04-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1440,793,05-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1440,790,06-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1400,784,08-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1440,791,09-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,344,1440,789,10-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,344,1400,783,11-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,344,1440,789,12-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1440,783,13-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1420,868,16-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1340,821,17-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1300,817,18-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1300,826,19-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1360,826,20-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1400,834,22-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1440,826,23-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1440,850,24-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1400,921,25-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,438,1400,919,26-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,438,1400,905,27-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1200,880,29-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,1360,842,30-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,1360,844,31-Aug-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1360,829,01-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1400,833,02-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1400,862,03-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1400,876,05-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1450,830,06-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1400,839,07-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1440,893,08-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1500,919,09-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1520,911,10-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,1500,865,12-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,1400,840,13-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,1500,843,14-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,1400,854,15-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1500,913,16-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1500,817,17-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1400,815,19-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1375,826,20-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1560,882,21-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1500,868,22-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1500,817,23-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1800,828,24-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1500,866,26-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,1500,866,27-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1800,982,28-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1900,1015,29-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1500,924,30-Sep-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1500,913,01-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1500,903,03-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1300,877,04-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1375,866,05-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,1375,834,06-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,1250,747,07-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,1250,736,08-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,1300,849,10-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,1350,841,11-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,1500,860,12-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,1400,851,13-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,1500,852,14-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,1500,852,15-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,1400,836,17-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1400,851,18-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,1400,853,19-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,1400,864,20-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,1500,876,21-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,1500,876,22-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1500,868,24-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,1500,861,25-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,1400,866,26-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1500,874,28-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1400,881,29-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1400,881,31-Oct-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1800,1051,01-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,1600,970,02-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,1600,1016,03-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,1563,979,04-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,1375,861,05-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,1200,743,07-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,1125,800,08-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,260,960,630,09-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,260,960,645,10-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,260,1000,633,11-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,1100,660,12-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,1100,715,14-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,1000,680,15-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,1100,730,16-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,1400,844,17-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,900,568,18-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,880,566,19-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,850,534,21-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,1400,668,22-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,760,498,23-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,560,412,24-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,1300,540,25-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,600,424,26-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,520,408,28-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,1400,552,29-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,160,1400,543,30-Nov-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,520,392,01-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,140,520,386,02-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,140,460,316,03-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,140,500,352,05-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,120,450,302,06-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,140,450,308,07-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,140,400,284,08-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,160,400,314,09-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,140,440,315,10-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,440,320,12-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,60,420,275,17-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,100,430,346,20-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,140,700,367,21-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,140,700,387,22-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,160,700,386,23-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,700,390,24-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,700,385,26-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,700,370,27-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,600,430,28-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,160,600,347,29-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,160,600,250,30-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,140,600,327,31-Dec-11
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,500,400,02-Jan-12
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,550,450,03-Jan-12
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,480,360,04-Jan-12
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,480,370,05-Jan-12
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,480,367,06-Jan-12
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,480,370,07-Jan-12
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,520,390,09-Jan-12
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,540,407,10-Jan-12
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,240,540,413,11-Jan-12
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,540,413,12-Jan-12
